,Date,Open Amazon,Close Amazon,Open MS,Close MS,nasdaq
55,3/22/2019,1810.1700440000002,1764.77002,119.5,117.050003,8164.112811855769
56,3/25/2019,1757.790039,1774.2600100000002,116.559998,117.660004,7164.75
57,3/26/2019,1793.0,1783.7600100000002,118.620003,117.910004,7206.5
58,3/27/2019,1784.130005,1765.699951,117.879997,116.769997,7267.75
59,3/28/2019,1770.0,1773.4200440000002,117.440002,116.93,7239.75
60,3/29/2019,1786.5799559999998,1780.75,118.07,117.940002,7270.350098000001
61,4/1/2019,1800.109985,1814.189941,118.949997,119.019997,8164.112811855769
62,4/2/2019,1811.02002,1813.97998,119.059998,119.190002,7360.75
63,4/3/2019,1826.719971,1820.699951,119.860001,119.970001,7376.5
64,4/4/2019,1820.6500239999998,1818.859985,120.099998,119.360001,7409.5
65,4/5/2019,1829.0,1837.280029,119.389999,119.889999,7534.5
66,4/8/2019,1833.22998,1849.859985,119.809998,119.93,7368.75
67,4/9/2019,1845.4899899999998,1835.839966,118.629997,119.279999,8164.112811855769
68,4/10/2019,1841.0,1847.3299559999998,119.760002,120.190002,7355.25
69,4/11/2019,1848.699951,1844.069946,120.540001,120.33000200000001,7376.75
70,4/12/2019,1848.4000239999998,1843.060059,120.639999,120.949997,7334.5
71,4/15/2019,1842.0,1844.869995,120.940002,121.050003,7352.0
72,4/16/2019,1851.3499760000002,1863.040039,121.639999,120.769997,7400.5
73,4/17/2019,1872.9899899999998,1864.819946,121.239998,121.769997,8164.112811855769
74,4/18/2019,1868.790039,1861.689941,122.190002,123.370003,7498.5
75,4/22/2019,1855.4000239999998,1887.310059,122.620003,123.760002,7519.25
76,4/23/2019,1891.199951,1923.77002,124.099998,125.440002,7582.25
77,4/24/2019,1925.0,1901.75,125.790001,125.010002,7561.5
78,4/25/2019,1917.0,1902.25,130.059998,129.149994,7604.25
79,4/26/2019,1929.0,1950.630005,129.699997,129.889999,8164.112811855769
80,4/29/2019,1949.0,1938.430054,129.899994,129.770004,7623.5
81,4/30/2019,1930.0999760000002,1926.52002,129.809998,130.600006,7593.25
82,5/1/2019,1933.089966,1911.52002,130.529999,127.879997,7641.25
83,5/2/2019,1913.3299559999998,1900.819946,127.980003,126.209999,7617.25
84,5/3/2019,1949.0,1962.459961,127.360001,128.899994,7652.25
85,5/6/2019,1917.97998,1950.550049,126.389999,128.149994,8164.112811855769
86,5/7/2019,1939.9899899999998,1921.0,126.459999,125.519997,7647.75
87,5/8/2019,1918.869995,1917.77002,125.440002,125.510002,7679.5
88,5/9/2019,1900.0,1899.869995,124.290001,125.5,7689.75
89,5/10/2019,1898.0,1889.97998,124.910004,127.129997,7712.5
90,5/13/2019,1836.560059,1822.680054,124.110001,123.349998,8164.112811855769
91,5/14/2019,1839.5,1840.119995,123.870003,124.730003,7734.75
92,5/15/2019,1827.949951,1871.1500239999998,124.260002,126.019997,7838.0
93,5/16/2019,1885.939941,1907.569946,126.75,128.929993,7847.75
94,5/17/2019,1893.050049,1869.0,128.309998,128.070007,7798.5
95,5/20/2019,1852.689941,1858.969971,126.519997,126.220001,7840.25
96,5/21/2019,1874.790039,1857.52002,127.43,126.900002,8164.112811855769
97,5/22/2019,1851.780029,1859.680054,126.620003,127.66999799999999,7813.75
98,5/23/2019,1836.589966,1815.47998,126.199997,126.18,7800.0
99,5/24/2019,1835.890015,1823.280029,126.910004,126.239998,7756.5
100,5/28/2019,1832.75,1836.430054,126.980003,126.160004,7734.25
101,5/29/2019,1823.119995,1819.189941,125.379997,124.940002,7865.0
102,5/30/2019,1825.4899899999998,1816.319946,125.260002,125.730003,8164.112811855769
103,5/31/2019,1790.0100100000002,1775.069946,124.230003,123.68,7803.5
104,6/3/2019,1760.0100100000002,1692.689941,123.849998,119.839996,7674.0
105,6/4/2019,1699.2399899999998,1729.560059,121.279999,123.160004,7647.5
106,6/5/2019,1749.5999760000002,1738.5,124.949997,125.83000200000001,7595.25
107,6/6/2019,1737.709961,1754.359985,126.440002,127.82,7610.25
108,6/7/2019,1763.699951,1804.030029,129.190002,131.399994,8164.112811855769
109,6/10/2019,1822.0,1860.630005,132.399994,132.600006,7314.75
110,6/11/2019,1883.25,1863.699951,133.880005,132.100006,7421.0
111,6/12/2019,1853.97998,1855.319946,131.399994,131.490005,7529.25
112,6/13/2019,1866.719971,1870.300049,131.979996,132.320007,7600.25
113,6/14/2019,1864.0,1869.6700440000002,132.259995,132.449997,7511.5
114,6/17/2019,1876.5,1886.030029,132.630005,132.850006,8164.112811855769
115,6/18/2019,1901.3499760000002,1901.369995,134.190002,135.16000400000001,7391.75
116,6/19/2019,1907.839966,1908.790039,135.0,135.690002,7464.0
117,6/20/2019,1933.3299559999998,1918.189941,137.449997,136.949997,7430.0
118,6/21/2019,1916.0999760000002,1911.300049,136.580002,136.970001,7311.0
119,6/24/2019,1912.660034,1913.9000239999998,137.0,137.779999,7315.5
120,6/25/2019,1911.839966,1878.27002,137.25,133.429993,8164.112811855769
121,6/26/2019,1892.47998,1897.8299559999998,134.350006,133.929993,7295.25
122,6/27/2019,1902.0,1904.280029,134.139999,134.149994,7216.0
123,6/28/2019,1909.0999760000002,1893.630005,134.570007,133.96000700000002,7255.25
124,7/1/2019,1922.97998,1922.189941,136.630005,135.679993,7133.5
125,7/2/2019,1919.380005,1934.310059,136.119995,136.580002,8164.112811855769
126,7/3/2019,1935.890015,1939.0,136.800003,137.46000700000002,6993.75
127,7/5/2019,1928.5999760000002,1942.910034,135.940002,137.059998,7179.25
128,7/8/2019,1934.119995,1952.319946,136.399994,136.96000700000002,7228.5
129,7/9/2019,1947.800049,1988.300049,136.0,136.46000700000002,7282.25
130,7/10/2019,1996.5100100000002,2017.410034,137.130005,137.850006,7419.5
131,7/11/2019,2025.619995,2001.069946,138.199997,138.399994,8164.112811855769
132,7/12/2019,2008.27002,2011.0,138.850006,138.899994,7515.5
133,7/15/2019,2021.4000239999998,2020.9899899999998,139.440002,138.899994,7518.25
134,7/16/2019,2010.5799559999998,2009.9000239999998,138.96000700000002,137.080002,7473.25
135,7/17/2019,2007.050049,1992.030029,137.699997,136.270004,7522.75
136,7/18/2019,1980.0100100000002,1977.9000239999998,135.550003,136.419998,7478.25
137,7/19/2019,1991.209961,1964.52002,140.220001,136.619995,8164.112811855769
138,7/22/2019,1971.140015,1985.630005,137.41000400000001,138.429993,7534.25
139,7/23/2019,1995.9899899999998,1994.4899899999998,139.759995,139.28999299999998,7645.25
140,7/24/2019,1969.300049,2000.810059,138.899994,140.720001,7674.25
141,7/25/2019,2001.0,1973.819946,140.429993,140.190002,7745.25
142,7/26/2019,1942.0,1943.050049,140.369995,141.33999599999999,7723.609863
143,7/29/2019,1930.0,1912.449951,141.5,141.029999,8164.112811855769
144,7/30/2019,1891.119995,1898.530029,140.139999,140.350006,7758.75
145,7/31/2019,1898.109985,1866.780029,140.330002,136.270004,7628.75
146,8/1/2019,1871.719971,1855.319946,137.0,138.059998,7650.0
147,8/2/2019,1845.069946,1823.2399899999998,138.08999599999999,136.899994,7690.5
148,8/5/2019,1770.219971,1765.130005,133.300003,132.21000700000002,7693.75
149,8/6/2019,1792.22998,1787.8299559999998,133.800003,134.690002,8164.112811855769
150,8/7/2019,1773.9899899999998,1793.4000239999998,133.78999299999998,135.279999,7790.0
151,8/8/2019,1806.0,1832.890015,136.600006,138.889999,7838.25
152,8/9/2019,1828.949951,1807.5799559999998,138.610001,137.71000700000002,8164.112811855769
153,8/12/2019,1795.9899899999998,1784.9200440000002,137.070007,135.78999299999998,7851.5
154,8/13/2019,1783.0,1824.339966,136.050003,138.600006,8164.112811855769
155,8/14/2019,1793.0100100000002,1762.959961,136.360001,133.979996,7801.0
156,8/15/2019,1781.9899899999998,1776.119995,134.389999,133.679993,7845.25
157,8/16/2019,1792.890015,1792.569946,134.880005,136.130005,7928.75
158,8/19/2019,1818.0799559999998,1816.119995,137.850006,138.41000400000001,7918.75
159,8/20/2019,1814.5,1801.380005,138.21000700000002,137.259995,7960.0
160,8/21/2019,1819.390015,1823.540039,138.550003,138.78999299999998,8164.112811855769
161,8/22/2019,1828.0,1804.660034,138.66000400000001,137.779999,7986.75
162,8/23/2019,1793.030029,1749.619995,137.190002,133.389999,7942.75
163,8/26/2019,1766.910034,1768.869995,134.990005,135.449997,7885.5
164,8/27/2019,1775.72998,1761.8299559999998,136.389999,135.740005,7933.5
165,8/28/2019,1755.0,1764.25,134.880005,135.559998,7842.75
166,8/29/2019,1783.0,1786.4000239999998,137.25,138.119995,8164.112811855769
167,8/30/2019,1797.4899899999998,1776.290039,139.149994,137.860001,7924.75
168,9/3/2019,1770.0,1789.839966,136.610001,136.03999299999998,7983.75
169,9/4/2019,1805.0,1800.619995,137.300003,137.630005,8038.0
170,9/5/2019,1821.949951,1840.719971,139.110001,140.050003,7981.75
171,9/6/2019,1838.219971,1833.5100100000002,140.029999,139.100006,8019.75
172,9/9/2019,1841.0,1831.3499760000002,139.58999599999999,137.520004,8164.112811855769
173,9/10/2019,1822.75,1820.550049,136.800003,136.080002,8001.25
174,9/11/2019,1812.140015,1822.9899899999998,135.91000400000001,136.119995,7963.25
175,9/12/2019,1837.630005,1843.550049,137.850006,137.520004,7866.75
176,9/13/2019,1842.0100100000002,1839.339966,137.779999,137.320007,7808.25
177,9/16/2019,1824.02002,1807.839966,135.830002,136.330002,7702.25
178,9/17/2019,1807.0799559999998,1822.550049,136.96000700000002,137.389999,8164.112811855769
179,9/18/2019,1817.040039,1817.459961,137.360001,138.520004,7385.25
180,9/19/2019,1821.02002,1821.5,140.300003,141.070007,7515.5
181,9/20/2019,1821.709961,1794.160034,141.009995,139.440002,7553.25
182,9/23/2019,1777.0,1785.300049,139.229996,139.139999,7735.75
183,9/24/2019,1790.609985,1741.609985,140.360001,137.380005,7660.25
184,9/25/2019,1747.359985,1768.3299559999998,137.5,139.360001,8164.112811855769
185,9/26/2019,1762.790039,1739.839966,139.440002,139.53999299999998,7566.75
186,9/27/2019,1748.0,1725.449951,140.149994,137.729996,7748.0
187,9/30/2019,1726.9899899999998,1735.910034,138.050003,139.029999,7488.75
188,10/1/2019,1746.0,1735.6500239999998,139.66000400000001,137.070007,7496.25
189,10/2/2019,1727.7399899999998,1713.22998,136.25,134.649994,7611.75
190,10/3/2019,1713.0,1724.4200440000002,134.949997,136.279999,8164.112811855769
191,10/4/2019,1726.02002,1739.6500239999998,136.75,138.119995,7727.5
192,10/7/2019,1731.630005,1732.660034,137.139999,137.119995,7668.0
193,10/8/2019,1722.4899899999998,1705.5100100000002,137.080002,135.669998,7750.25
194,10/9/2019,1719.609985,1721.9899899999998,137.46000700000002,138.240005,7711.25
195,10/10/2019,1725.2399899999998,1720.2600100000002,138.490005,139.100006,7504.5
196,10/11/2019,1742.9200440000002,1731.9200440000002,140.119995,139.679993,8164.112811855769
197,10/14/2019,1728.910034,1736.430054,139.690002,139.550003,7590.5
198,10/15/2019,1742.140015,1767.380005,140.059998,141.570007,7562.75
199,10/16/2019,1773.3299559999998,1777.430054,140.78999299999998,140.41000400000001,7599.25
200,10/17/2019,1796.4899899999998,1787.47998,140.949997,139.690002,7712.0
201,10/18/2019,1787.800049,1757.5100100000002,139.759995,137.41000400000001,7690.75
202,10/21/2019,1769.660034,1785.660034,138.449997,138.429993,8164.112811855769
203,10/22/2019,1788.1500239999998,1765.72998,138.970001,136.369995,7617.5
204,10/23/2019,1761.300049,1762.1700440000002,136.880005,137.240005,7722.75
205,10/24/2019,1771.089966,1780.780029,139.389999,139.940002,7855.5
206,10/25/2019,1697.550049,1761.3299559999998,139.33999599999999,140.729996,7857.75
207,10/28/2019,1748.060059,1777.0799559999998,144.399994,144.190002,8164.112811855769
208,10/29/2019,1774.810059,1762.709961,144.080002,142.830002,7830.75
209,10/30/2019,1760.2399899999998,1779.9899899999998,143.520004,144.610001,7815.0
210,10/31/2019,1775.9899899999998,1776.660034,144.899994,143.369995,7889.75
211,11/1/2019,1788.0100100000002,1791.439941,144.259995,143.720001,7921.5
212,11/4/2019,1801.0100100000002,1804.660034,144.830002,144.550003,7886.0
213,11/5/2019,1809.160034,1801.709961,144.970001,144.46000700000002,8164.112811855769
214,11/6/2019,1801.0,1795.77002,144.369995,144.059998,7856.5
215,11/7/2019,1803.7600100000002,1788.199951,143.83999599999999,144.259995,7890.25
216,11/8/2019,1787.890015,1785.880005,143.979996,145.96000700000002,7894.25
217,11/11/2019,1778.0,1771.6500239999998,145.33999599999999,146.110001,7896.25
218,11/12/2019,1774.660034,1778.0,146.279999,147.070007,7899.47998
219,11/13/2019,1773.390015,1753.109985,146.740005,147.309998,8164.112811855769
220,11/14/2019,1751.430054,1754.5999760000002,147.020004,148.059998,7850.5
221,11/15/2019,1760.050049,1739.4899899999998,148.929993,149.970001,7735.25
222,11/18/2019,1738.300049,1752.530029,150.070007,150.33999599999999,7820.25
223,11/19/2019,1756.9899899999998,1752.790039,150.880005,150.389999,7787.25
224,11/20/2019,1749.140015,1745.530029,150.309998,149.619995,7701.25
225,11/21/2019,1743.0,1734.709961,149.399994,149.479996,7721.75
226,11/22/2019,1739.02002,1745.719971,150.070007,149.58999599999999,7770.5
227,11/25/2019,1753.25,1773.839966,150.0,151.229996,7695.5
228,11/26/2019,1779.9200440000002,1796.939941,151.360001,152.029999,7546.25
229,11/27/2019,1801.0,1818.5100100000002,152.330002,152.320007,7658.5
230,11/29/2019,1817.780029,1800.800049,152.100006,151.380005,7767.25
231,12/2/2019,1804.4000239999998,1781.5999760000002,151.809998,149.550003,7742.25
232,12/3/2019,1760.0,1769.959961,147.490005,149.309998,7740.0
233,12/4/2019,1774.0100100000002,1760.689941,150.139999,149.850006,7622.0
234,12/5/2019,1763.5,1740.47998,150.050003,149.929993,7699.75
235,12/6/2019,1751.199951,1751.5999760000002,150.990005,151.75,7760.25
236,12/9/2019,1750.660034,1749.5100100000002,151.070007,151.360001,7859.0
237,12/10/2019,1747.4000239999998,1739.209961,151.28999299999998,151.130005,7888.0
238,12/11/2019,1741.6700440000002,1748.719971,151.53999299999998,151.699997,7857.5
239,12/12/2019,1750.0,1760.3299559999998,151.649994,153.240005,7959.75
240,12/13/2019,1765.0,1760.939941,153.0,154.529999,7948.5
241,12/16/2019,1767.0,1769.209961,155.110001,155.529999,7952.75
242,12/17/2019,1778.0100100000002,1790.660034,155.449997,154.690002,7880.75
243,12/18/2019,1795.02002,1784.030029,154.300003,154.369995,7888.25
244,12/19/2019,1780.5,1792.280029,154.0,155.71000700000002,7948.25
245,12/20/2019,1799.619995,1786.5,157.350006,157.41000400000001,7858.75
246,12/23/2019,1788.2600100000002,1793.0,158.119995,157.41000400000001,7901.5
247,12/24/2019,1793.810059,1789.209961,157.479996,157.380005,7928.25
248,12/26/2019,1801.0100100000002,1868.77002,157.559998,158.669998,8035.75
249,12/27/2019,1882.9200440000002,1869.800049,159.449997,158.96000700000002,8056.75
250,12/30/2019,1874.0,1846.890015,158.990005,157.58999599999999,8094.75
251,12/31/2019,1842.0,1847.839966,156.770004,157.699997,8055.25
252,1/2/2020,1875.0,1898.0100100000002,158.779999,160.619995,8111.25
253,1/3/2020,1864.5,1874.969971,158.320007,158.619995,8090.25
254,1/6/2020,1860.0,1902.880005,157.080002,159.029999,8160.25
255,1/7/2020,1904.5,1906.859985,159.320007,157.580002,8178.75
256,1/8/2020,1898.040039,1891.969971,158.929993,160.08999599999999,8215.75
257,1/9/2020,1909.890015,1901.050049,161.83999599999999,162.08999599999999,8210.75
258,1/10/2020,1905.369995,1883.160034,162.820007,161.33999599999999,8207.25
259,1/13/2020,1891.310059,1891.300049,161.759995,163.279999,8230.5
260,1/14/2020,1885.880005,1869.439941,163.389999,162.130005,8257.25
261,1/15/2020,1872.25,1862.02002,162.619995,163.179993,8254.0
262,1/16/2020,1882.9899899999998,1877.939941,164.350006,166.169998,8249.75
263,1/17/2020,1885.890015,1864.719971,167.419998,167.100006,8275.0
264,1/21/2020,1865.0,1892.0,166.679993,166.5,8265.75
265,1/22/2020,1896.089966,1887.459961,167.399994,165.699997,8265.5
266,1/23/2020,1885.109985,1884.5799559999998,166.190002,166.720001,8318.75
267,1/24/2020,1891.369995,1861.640015,167.509995,165.03999299999998,8308.25
268,1/27/2020,1820.0,1828.339966,161.149994,162.279999,8333.5
269,1/28/2020,1840.5,1853.25,163.779999,165.46000700000002,8341.5
270,1/29/2020,1864.0,1858.0,167.83999599999999,168.03999299999998,8291.75
271,1/30/2020,1858.0,1870.680054,174.050003,172.779999,8274.5
272,1/31/2020,2051.469971,2008.719971,172.21000700000002,170.229996,8280.5
273,2/3/2020,2010.5999760000002,2004.199951,170.429993,174.380005,8302.75
274,2/4/2020,2029.880005,2049.669922,177.139999,180.119995,8376.5
275,2/5/2020,2071.02002,2039.869995,184.029999,179.899994,8400.75
276,2/6/2020,2041.02002,2050.22998,180.970001,183.630005,8454.75
277,2/7/2020,2041.9899899999998,2079.280029,182.850006,183.889999,8164.112811855769
278,2/10/2020,2085.01001,2133.909912,183.580002,188.699997,8431.0
279,2/11/2020,2150.899902,2150.800049,190.649994,184.440002,8316.0
280,2/12/2020,2163.199951,2160.0,185.580002,184.71000700000002,8251.25
281,2/13/2020,2144.98999,2149.8701170000004,183.080002,183.71000700000002,8295.25
282,2/14/2020,2155.679932,2134.8701170000004,183.25,185.350006,8309.25
283,2/18/2020,2125.02002,2155.669922,185.610001,187.229996,8400.25
284,2/19/2020,2167.800049,2170.219971,188.059998,187.279999,8405.25
285,2/20/2020,2173.070068,2153.100098,186.949997,184.419998,8356.0
286,2/21/2020,2142.149902,2095.969971,183.169998,178.58999599999999,8363.75
287,2/24/2020,2003.180054,2009.290039,167.770004,170.889999,8405.5
288,2/25/2020,2026.4200440000002,1972.7399899999998,174.199997,168.070007,8465.25
289,2/26/2020,1970.280029,1979.589966,169.71000700000002,170.169998,8494.0
290,2/27/2020,1934.380005,1884.300049,163.320007,158.179993,8509.25
291,2/28/2020,1814.630005,1883.75,152.41000400000001,162.009995,8576.0
292,3/2/2020,1906.4899899999998,1953.949951,165.309998,172.78999299999998,8576.25
293,3/3/2020,1975.369995,1908.9899899999998,173.800003,164.509995,8590.25
294,3/4/2020,1946.569946,1975.8299559999998,168.490005,170.550003,8642.5
295,3/5/2020,1933.0,1924.030029,166.050003,166.270004,8707.459961
296,3/6/2020,1875.0,1901.089966,162.610001,161.570007,8722.25
297,3/9/2020,1773.859985,1800.609985,151.0,150.619995,8726.5
298,3/10/2020,1870.880005,1891.819946,158.16000400000001,160.919998,8164.112811855769
299,3/11/2020,1857.8499760000002,1820.859985,157.130005,153.630005,8804.25
300,3/12/2020,1721.97998,1676.609985,145.300003,139.059998,8783.25
301,3/13/2020,1755.0,1785.0,147.5,158.830002,8797.75
302,3/16/2020,1641.51001,1689.1500239999998,140.0,135.419998,8733.75
303,3/17/2020,1775.469971,1807.839966,140.0,146.570007,8752.25
304,3/18/2020,1750.0,1830.0,138.0,140.399994,8891.75
305,3/19/2020,1860.0,1880.930054,142.770004,142.71000700000002,8810.0
306,3/20/2020,1926.310059,1846.089966,146.0,137.350006,8777.5
307,3/23/2020,1827.75,1902.8299559999998,137.009995,135.979996,8847.5
308,3/24/2020,1951.5,1940.0999760000002,143.75,148.33999599999999,8853.0
309,3/25/2020,1920.689941,1885.839966,148.91000400000001,146.919998,8944.5
310,3/26/2020,1902.0,1955.4899899999998,148.399994,156.110001,9009.0
311,3/27/2020,1930.859985,1900.0999760000002,151.75,149.699997,8978.25
312,3/30/2020,1922.8299559999998,1963.949951,152.440002,160.229996,8987.5
313,3/31/2020,1964.3499760000002,1949.719971,159.399994,157.71000700000002,9088.25
314,4/1/2020,1932.969971,1907.699951,153.0,152.110001,9062.5
315,4/2/2020,1901.640015,1918.8299559999998,151.860001,155.259995,9060.0
316,4/3/2020,1911.1500239999998,1906.589966,155.100006,153.830002,9133.5
317,4/6/2020,1936.0,1997.589966,160.320007,165.270004,9174.5
318,4/7/2020,2017.109985,2011.5999760000002,169.58999599999999,163.490005,9184.25
319,4/8/2020,2021.0,2043.0,165.669998,165.130005,9169.75
320,4/9/2020,2044.300049,2042.7600100000002,166.360001,165.139999,9195.75
321,4/13/2020,2040.0,2168.8701170000004,164.350006,165.509995,9248.25
322,4/14/2020,2200.469971,2283.320068,169.0,173.699997,9144.5
323,4/15/2020,2257.679932,2307.679932,171.199997,171.880005,9011.25
324,4/16/2020,2346.0,2408.189941,174.300003,177.03999299999998,8954.5
325,4/17/2020,2372.330078,2375.0,179.5,178.600006,9105.25
326,4/20/2020,2389.949951,2393.610107,176.630005,175.059998,9098.5
327,4/21/2020,2416.610107,2328.1201170000004,173.5,167.820007,9216.25
328,4/22/2020,2369.0,2363.48999,171.389999,173.520004,8997.75
329,4/23/2020,2399.97998,2399.449951,174.110001,171.419998,9019.25
330,4/24/2020,2417.0,2410.219971,172.059998,174.550003,9114.25
331,4/27/2020,2443.199951,2376.0,176.58999599999999,174.050003,9355.0
332,4/28/2020,2372.100098,2314.080078,175.58999599999999,169.809998,9381.5
333,4/29/2020,2330.01001,2372.709961,173.220001,177.429993,9455.5
334,4/30/2020,2419.840088,2474.0,180.0,179.21000700000002,9409.5
335,5/1/2020,2336.800049,2286.040039,175.800003,174.570007,9361.5
336,5/4/2020,2256.3798829999996,2315.98999,174.490005,178.83999599999999,9527.5
337,5/5/2020,2340.0,2317.800049,180.619995,180.759995,9527.25
338,5/6/2020,2329.439941,2351.26001,182.080002,182.53999299999998,9625.75
339,5/7/2020,2374.780029,2367.610107,184.169998,183.600006,9613.0
340,5/8/2020,2372.139893,2379.610107,184.979996,184.679993,9632.25
341,5/11/2020,2374.699951,2409.0,183.149994,186.740005,9664.75
342,5/12/2020,2411.850098,2356.949951,186.800003,182.509995,9636.0
343,5/13/2020,2366.800049,2367.919922,182.550003,179.75,9733.5
344,5/14/2020,2361.01001,2388.850098,177.53999299999998,180.529999,9624.25
345,5/15/2020,2368.52002,2409.780029,179.059998,183.16000400000001,9458.0
346,5/18/2020,2404.350098,2426.26001,185.75,184.91000400000001,9321.5
347,5/19/2020,2429.830078,2449.330078,185.029999,183.630005,9091.0
348,5/20/2020,2477.8701170000004,2497.939941,184.809998,185.66000400000001,8854.25
349,5/21/2020,2500.0,2446.73999,185.399994,183.429993,8850.25
350,5/22/2020,2455.01001,2436.8798829999996,183.190002,183.509995,8382.75
351,5/26/2020,2458.0,2421.860107,186.33999599999999,181.570007,8454.0
352,5/27/2020,2404.98999,2410.389893,180.199997,181.809998,8382.75
353,5/28/2020,2384.330078,2401.100098,180.740005,181.399994,8791.25
354,5/29/2020,2415.939941,2442.3701170000004,182.729996,183.25,8582.5
355,6/1/2020,2448.0,2471.040039,182.53999299999998,182.830002,8896.5
356,6/2/2020,2467.0,2472.409912,184.25,184.91000400000001,8648.75
357,6/3/2020,2468.01001,2478.399902,184.820007,185.360001,8503.25
358,6/4/2020,2477.429932,2460.600098,184.300003,182.919998,8648.75
359,6/5/2020,2444.51001,2483.0,182.619995,187.199997,7951.5
360,6/8/2020,2500.199951,2524.060059,185.940002,188.360001,8331.5
361,6/9/2020,2529.439941,2600.860107,188.0,189.800003,8003.5
362,6/10/2020,2645.0,2647.449951,191.130005,196.83999599999999,7215.25
363,6/11/2020,2603.5,2557.959961,193.130005,186.270004,7915.75
364,6/12/2020,2601.209961,2545.02002,190.53999299999998,187.740005,7215.25
365,6/15/2020,2526.600098,2572.679932,184.580002,188.940002,7057.5
366,6/16/2020,2620.0,2615.27002,192.889999,193.570007,7405.25
367,6/17/2020,2647.5,2640.97998,195.029999,194.240005,7225.25
368,6/18/2020,2647.01001,2653.97998,194.0,196.320007,7293.5
